rank,word,frequency,relative_frequency
164,प्रज्ञा,4,0.0005862523816503004
165,प्रतिष्ठिता,4,0.0005862523816503004
166,इन्द्रियाणि,4,0.0005862523816503004
167,संयम्य,4,0.0005862523816503004
168,युक्त,4,0.0005862523816503004
169,या,4,0.0005862523816503004
170,कर्मणि,4,0.0005862523816503004
171,कार्यं,4,0.0005862523816503004
172,कश्चन,4,0.0005862523816503004
173,युक्तः,4,0.0005862523816503004
174,प्रपद्यन्ते,4,0.0005862523816503004
175,समः,4,0.0005862523816503004
176,यज्ञं,4,0.0005862523816503004
177,योगिनः,4,0.0005862523816503004
178,काङ्क्षति,4,0.0005862523816503004
179,फलम्,4,0.0005862523816503004
180,लिप्यते,4,0.0005862523816503004
181,वर्तते,4,0.0005862523816503004
182,सर्वभूतानि,4,0.0005862523816503004
183,लभते,4,0.0005862523816503004
184,जगत्,4,0.0005862523816503004
185,मामेव,4,0.0005862523816503004
186,परमां,4,0.0005862523816503004
187,उपासते,4,0.0005862523816503004
188,सत्यं,4,0.0005862523816503004
189,दानं,4,0.0005862523816503004
190,नमो,4,0.0005862523816503004
191,तत्,4,0.0005862523816503004
192,सात्त्विकं,4,0.0005862523816503004
193,क्रियते,4,0.0005862523816503004
194,राजसं,4,0.0005862523816503004
195,तत्तामसमुदाहृतम्,4,0.0005862523816503004
196,स्वभावजम्,4,0.0005862523816503004
197,अन्ये,3,0.00043968928623772536
198,सेनयोरुभयोर्मध्ये,3,0.00043968928623772536
199,शरीरे,3,0.00043968928623772536
200,हत्वा,3,0.00043968928623772536
201,मधुसूदन,3,0.00043968928623772536
202,अपि,3,0.00043968928623772536
203,पश्यन्ति,3,0.00043968928623772536
204,जनार्दन,3,0.00043968928623772536
205,कर्तुं,3,0.00043968928623772536
206,एवमुक्त्वा,3,0.00043968928623772536
207,वचः,3,0.00043968928623772536
208,पण्डिताः,3,0.00043968928623772536
209,जातु,3,0.00043968928623772536
210,परम्,3,0.00043968928623772536
211,कल्पते,3,0.00043968928623772536
212,ततम्,3,0.00043968928623772536
213,नायं,3,0.00043968928623772536
214,हन्ति,3,0.00043968928623772536
215,विहाय,3,0.00043968928623772536
216,देही,3,0.00043968928623772536
217,नैनं,3,0.00043968928623772536
218,मन्यसे,3,0.00043968928623772536
219,शोचितुमर्हसि,3,0.00043968928623772536
220,तथैव,3,0.00043968928623772536
221,लभन्ते,3,0.00043968928623772536
222,धर्म्यं,3,0.00043968928623772536
223,धर्मस्य,3,0.00043968928623772536
224,कुरुनन्दन,3,0.00043968928623772536
225,भवार्जुन,3,0.00043968928623772536
226,सर्वतः,3,0.00043968928623772536
227,कर्मसु,3,0.00043968928623772536
228,पदं,3,0.00043968928623772536
229,मत्परः,3,0.00043968928623772536
230,भिजायते,3,0.00043968928623772536
231,निष्ठा,3,0.00043968928623772536
232,पुरुषो,3,0.00043968928623772536
233,विशिष्यते,3,0.00043968928623772536
234,प्रजाः,3,0.00043968928623772536
235,देवा,3,0.00043968928623772536
236,वर्तन्त,3,0.00043968928623772536
237,मत्वा,3,0.00043968928623772536
238,एष,3,0.00043968928623772536
239,इमं,3,0.00043968928623772536
240,चार्जुन,3,0.00043968928623772536
241,पुनर्जन्म,3,0.00043968928623772536
242,कर्मणां,3,0.00043968928623772536
243,मोक्ष्यसे,3,0.00043968928623772536
244,कर्मणो,3,0.00043968928623772536
245,बोद्धव्यं,3,0.00043968928623772536
246,यस्य,3,0.00043968928623772536
247,निबध्यते,3,0.00043968928623772536
248,चापरे,3,0.00043968928623772536
249,ब्रह्मणो,3,0.00043968928623772536
250,सर्वकर्माणि,3,0.00043968928623772536
251,विन्दति,3,0.00043968928623772536
252,निबध्नन्ति,3,0.00043968928623772536
253,स्थानं,3,0.00043968928623772536
