rank,word,frequency,relative_frequency
2219,paradhammakusalassa,31,3.937277893073693e-05
2220,kaṅkhāti,31,3.937277893073693e-05
2221,paravitāraṇāti,31,3.937277893073693e-05
2222,kañci,31,3.937277893073693e-05
2223,dosassa,31,3.937277893073693e-05
2224,maggādhipatiñca,31,3.937277893073693e-05
2225,anāgatārammaṇassa,31,3.937277893073693e-05
2226,navipākaṁ,31,3.937277893073693e-05
2227,asaṅkiliṭṭhaasaṅkilesikaṁ,31,3.937277893073693e-05
2228,upekkhāsahagatena,31,3.937277893073693e-05
2229,nasāsavaṁ,31,3.937277893073693e-05
2230,nasahetukassa,31,3.937277893073693e-05
2231,naāsavasampayutto,31,3.937277893073693e-05
2232,cetasike,31,3.937277893073693e-05
2233,acetasikassa,31,3.937277893073693e-05
2234,nakāmāvacarassa,31,3.937277893073693e-05
2235,pariyāpanno,31,3.937277893073693e-05
2236,sauttaro,31,3.937277893073693e-05
2237,nosaññojanassa,31,3.937277893073693e-05
2238,sampajānakārī,31,3.937277893073693e-05
2239,nāmā,31,3.937277893073693e-05
2240,paññācakkhu,31,3.937277893073693e-05
2241,vedanāttika,30,3.810268928780993e-05
2242,vipākattika,30,3.810268928780993e-05
2243,saṅkiliṭṭhasaṅkilesikā,30,3.810268928780993e-05
2244,hirī,30,3.810268928780993e-05
2245,indriyesu,30,3.810268928780993e-05
2246,abyākatamūlaṁ,30,3.810268928780993e-05
2247,samāpattiyā,30,3.810268928780993e-05
2248,paṭhamo,30,3.810268928780993e-05
2249,diṭṭhigatavippayuttaṁ,30,3.810268928780993e-05
2250,viññāṇehi,30,3.810268928780993e-05
2251,cakkhusamphassassa,30,3.810268928780993e-05
2252,kāyasamphassassa,30,3.810268928780993e-05
2253,jivhāya,30,3.810268928780993e-05
2254,manokammaṁ,30,3.810268928780993e-05
2255,saṅghe,30,3.810268928780993e-05
2256,imesaṁ,30,3.810268928780993e-05
2257,ganthe,30,3.810268928780993e-05
2258,āsavehi,30,3.810268928780993e-05
2259,same,30,3.810268928780993e-05
2260,samabhāge,30,3.810268928780993e-05
2261,diṭṭhe,30,3.810268928780993e-05
2262,kattha,30,3.810268928780993e-05
2263,sacchikato,30,3.810268928780993e-05
2264,sotāpattiphalasacchikiriyāya,30,3.810268928780993e-05
2265,sīlassa,30,3.810268928780993e-05
2266,pathavī,30,3.810268928780993e-05
2267,pātubhāvo,30,3.810268928780993e-05
2268,cakkhuviññāṇan,30,3.810268928780993e-05
2269,lokiyena,30,3.810268928780993e-05
2270,vimuccati,30,3.810268928780993e-05
2271,anārammaṇoti,30,3.810268928780993e-05
2272,antarābhavoti,30,3.810268928780993e-05
2273,anidassanasappaṭighe,30,3.810268928780993e-05
2274,sanidassanasappaṭighassa,30,3.810268928780993e-05
2275,nanabhāvanāya,30,3.810268928780993e-05
2276,nanoāsavo,30,3.810268928780993e-05
2277,āsavasampayuttañceva,30,3.810268928780993e-05
2278,cittasampayuttassa,30,3.810268928780993e-05
2279,narūpāvacarassa,30,3.810268928780993e-05
2280,nahetusahetukassa,30,3.810268928780993e-05
2281,sappaṭighassa,30,3.810268928780993e-05
2282,noparāmāsassa,30,3.810268928780993e-05
2283,nappajānāti,30,3.810268928780993e-05
2284,paññapeti,30,3.810268928780993e-05
2285,sahati,30,3.810268928780993e-05
2286,uppajjamānā,30,3.810268928780993e-05
2287,pātubhavati,30,3.810268928780993e-05
2288,oḷārikā,30,3.810268928780993e-05
2289,sukhumā,30,3.810268928780993e-05
2290,rūpakkhandhaṁ,30,3.810268928780993e-05
2291,vitakkavicārehi,30,3.810268928780993e-05
2292,pañcakamūlakaṁ,30,3.810268928780993e-05
2293,chakkamūlakaṁ,30,3.810268928780993e-05
2294,appahīnāti,30,3.810268928780993e-05
2295,upādinnattika,29,3.683259964488294e-05
2296,sammattaniyatā,29,3.683259964488294e-05
2297,saññojanavippayuttā,29,3.683259964488294e-05
2298,cittasaṁsaṭṭhasamuṭṭhānasahabhuno,29,3.683259964488294e-05
2299,cittasaṁsaṭṭhasamuṭṭhānānuparivattino,29,3.683259964488294e-05
2300,piṭṭhiduka,29,3.683259964488294e-05
2301,saddārammaṇaṁ,29,3.683259964488294e-05
2302,gandhārammaṇaṁ,29,3.683259964488294e-05
2303,rasārammaṇaṁ,29,3.683259964488294e-05
2304,phoṭṭhabbārammaṇaṁ,29,3.683259964488294e-05
2305,pavicayo,29,3.683259964488294e-05
2306,nāsātaṁ,29,3.683259964488294e-05
2307,samādhisambojjhaṅgo,29,3.683259964488294e-05
2308,cittavippayuttaṁ,29,3.683259964488294e-05
2309,cittānuparivatti,29,3.683259964488294e-05
2310,gandhadhātu,29,3.683259964488294e-05
2311,rasadhātu,29,3.683259964488294e-05
2312,ākāso,29,3.683259964488294e-05
2313,diṭṭhāsavo,29,3.683259964488294e-05
2314,sīlabbataparāmāsaṁ,29,3.683259964488294e-05
2315,niṭṭhito,29,3.683259964488294e-05
2316,jātiyā,29,3.683259964488294e-05
2317,passatīti,29,3.683259964488294e-05
2318,ettāvatā,29,3.683259964488294e-05
2319,kāmarāgaṁ,29,3.683259964488294e-05
2320,taññeva,29,3.683259964488294e-05
2321,sammukhībhāvaṁ,29,3.683259964488294e-05
2322,maggoti,29,3.683259964488294e-05
2323,abyākatāti,29,3.683259964488294e-05
2324,kappaṭṭho,29,3.683259964488294e-05
2325,niyatassa,29,3.683259964488294e-05
2326,sarāgaṁ,29,3.683259964488294e-05
2327,idappaccayatāpaṭiccasamuppannesu,29,3.683259964488294e-05
2328,bhedā,29,3.683259964488294e-05
2329,vibhajitabbaṁ,29,3.683259964488294e-05
2330,ghaṭanā,29,3.683259964488294e-05
2331,iddhividhañāṇaṁ,29,3.683259964488294e-05
2332,imesu,29,3.683259964488294e-05
2333,sutassa,29,3.683259964488294e-05
2334,napītisahagataṁ,29,3.683259964488294e-05
2335,ajjhattikañca,29,3.683259964488294e-05
2336,bāhirañca,29,3.683259964488294e-05
2337,noāsavā,29,3.683259964488294e-05
2338,dhammaniruttābhilāpe,29,3.683259964488294e-05
2339,ñāṇesu,29,3.683259964488294e-05
2340,ñāṇavatthu,29,3.683259964488294e-05
2341,sahabyataṁ,29,3.683259964488294e-05
2342,kusalamūlapaccayā,29,3.683259964488294e-05
2343,rūpāyatanamūlakaṁ,29,3.683259964488294e-05
2344,saṅkiliṭṭhattika,28,3.556251000195594e-05
2345,avaṭṭhiti,28,3.556251000195594e-05
2346,avisāhāro,28,3.556251000195594e-05
2347,avisāhaṭamānasatā,28,3.556251000195594e-05
2348,ñāṇasampayuttā,28,3.556251000195594e-05
2349,ñāṇavippayuttā,28,3.556251000195594e-05
2350,hirīyati,28,3.556251000195594e-05
2351,ottappati,28,3.556251000195594e-05
2352,balāni,28,3.556251000195594e-05
2353,sukhañca,28,3.556251000195594e-05
2354,cakkhuviññāṇadhātu,28,3.556251000195594e-05
2355,sotena,28,3.556251000195594e-05
2356,yāya,28,3.556251000195594e-05
2357,niruddhā,28,3.556251000195594e-05
2358,paṭipadāya,28,3.556251000195594e-05
2359,kāyagantho,28,3.556251000195594e-05
2360,saṁvaro,28,3.556251000195594e-05
2361,anuppannānaṁ,28,3.556251000195594e-05
2362,cittuppādo,28,3.556251000195594e-05
2363,āsave,28,3.556251000195594e-05
2364,sampayuttehi,28,3.556251000195594e-05
2365,niggahaṁ,28,3.556251000195594e-05
2366,kāyoti,28,3.556251000195594e-05
2367,asmā,28,3.556251000195594e-05
2368,parasmā,28,3.556251000195594e-05
2369,lohitaṁ,28,3.556251000195594e-05
2370,kāretā,28,3.556251000195594e-05
2371,pavattatīti,28,3.556251000195594e-05
2372,sāvako,28,3.556251000195594e-05
2373,cetopariyañāṇaṁ,28,3.556251000195594e-05
2374,jhānaṅgāni,28,3.556251000195594e-05
2375,bāhire,28,3.556251000195594e-05
2376,bandhitabbaṁ,28,3.556251000195594e-05
2377,pañcatiṁsa,28,3.556251000195594e-05
2378,ekūnavīsa,28,3.556251000195594e-05
2379,nacittasaṁsaṭṭho,28,3.556251000195594e-05
2380,sādhu,28,3.556251000195594e-05
2381,tathāhaṁ,28,3.556251000195594e-05
2382,saṁyojanañceva,28,3.556251000195594e-05
2383,aggamaggasamaṅgiñca,28,3.556251000195594e-05
2384,rūpakkhandhoti,28,3.556251000195594e-05
2385,vedanākkhandhoti,28,3.556251000195594e-05
2386,saññākkhandhoti,28,3.556251000195594e-05
2387,savitakkasavicārapacchimacittassa,28,3.556251000195594e-05
2388,nānusentīti,28,3.556251000195594e-05
2389,hetugocchaka,27,3.429242035902894e-05
2390,parāmāsasampayuttā,27,3.429242035902894e-05
2391,cittasahabhuno,27,3.429242035902894e-05
2392,cittānuparivattino,27,3.429242035902894e-05
2393,nākusalā,27,3.429242035902894e-05
2394,kammavipākā,27,3.429242035902894e-05
2395,ottappaṁ,27,3.429242035902894e-05
2396,vicayo,27,3.429242035902894e-05
2397,savicāraṁ,27,3.429242035902894e-05
2398,vīmaṁsādhipateyyaṁ,27,3.429242035902894e-05
2399,hetuvippayuttaṁ,27,3.429242035902894e-05
2400,viññatti,27,3.429242035902894e-05
2401,kusalahetū,27,3.429242035902894e-05
2402,kāmesu,27,3.429242035902894e-05
2403,kāmacchandanīvaraṇaṁ,27,3.429242035902894e-05
2404,thinamiddhanīvaraṇaṁ,27,3.429242035902894e-05
2405,antare,27,3.429242035902894e-05
2406,catuvokārabhavo,27,3.429242035902894e-05
2407,tassuddānaṁ,27,3.429242035902894e-05
2408,maṁ,27,3.429242035902894e-05
2409,saṅkhatoti,27,3.429242035902894e-05
2410,tiṭṭhatīti,27,3.429242035902894e-05
2411,saṁvijjamānā,27,3.429242035902894e-05
2412,diṭṭhāni,27,3.429242035902894e-05
2413,rāgappahānāya,27,3.429242035902894e-05
2414,devā,27,3.429242035902894e-05
2415,samāno,27,3.429242035902894e-05
2416,ariyaṁ,27,3.429242035902894e-05
2417,anāgato,27,3.429242035902894e-05
2418,cittavippayuttoti,27,3.429242035902894e-05
2419,bhāsato,27,3.429242035902894e-05
2420,yāni,27,3.429242035902894e-05
2421,kareyya,27,3.429242035902894e-05
2422,samāpanno,27,3.429242035902894e-05
2423,manasikaroto,27,3.429242035902894e-05
2424,dukkhanti,27,3.429242035902894e-05
2425,phale,27,3.429242035902894e-05
2426,vineyya,27,3.429242035902894e-05
2427,kappasahassāni,27,3.429242035902894e-05
2428,nakamma,27,3.429242035902894e-05
2429,sahajātavāro,27,3.429242035902894e-05
2430,mānassa,27,3.429242035902894e-05
2431,anuppannaṁ,27,3.429242035902894e-05
2432,mahaggatañca,27,3.429242035902894e-05
2433,cāgo,27,3.429242035902894e-05
2434,aṭṭhavīsa,27,3.429242035902894e-05
2435,nanahetuñca,27,3.429242035902894e-05
2436,nanevavipākanavipākadhammadhammo,27,3.429242035902894e-05
2437,nana,27,3.429242035902894e-05
2438,āsavañca,27,3.429242035902894e-05
2439,nasārammaṇo,27,3.429242035902894e-05
2440,cittasamuṭṭhāne,27,3.429242035902894e-05
2441,cittasahabhussa,27,3.429242035902894e-05
2442,upādānānaṁ,27,3.429242035902894e-05
2443,diṭṭhigatavippayuttalobhasahagate,27,3.429242035902894e-05
2444,kilesavippayuttaṁ,27,3.429242035902894e-05
2445,naarūpāvacarassa,27,3.429242035902894e-05
2446,sappaccayassa,27,3.429242035902894e-05
2447,saññojanasampayuttaṁ,27,3.429242035902894e-05
2448,paṭilabhati,27,3.429242035902894e-05
2449,paññapenti,27,3.429242035902894e-05
2450,bhāvetabbā,27,3.429242035902894e-05
2451,sacchikātabbā,27,3.429242035902894e-05
2452,sampayuttan,27,3.429242035902894e-05
2453,paññindriyamūlakaṁ,27,3.429242035902894e-05
2454,pariññāvāra,27,3.429242035902894e-05
2455,pajahittha,27,3.429242035902894e-05
2456,vitakkattika,26,3.302233071610194e-05
2457,sappaccayā,26,3.302233071610194e-05
2458,oghā,26,3.302233071610194e-05
2459,yogā,26,3.302233071610194e-05
2460,avicārā,26,3.302233071610194e-05
2461,araṇā,26,3.302233071610194e-05
2462,vāyāmo,26,3.302233071610194e-05
2463,saddhābalaṁ,26,3.302233071610194e-05
2464,sammappadhānaṁ,26,3.302233071610194e-05
2465,kammāni,26,3.302233071610194e-05
2466,mohena,26,3.302233071610194e-05
2467,sayaṁ,26,3.302233071610194e-05
2468,abhiññā,26,3.302233071610194e-05
2469,sanidassanasappaṭighaṁ,26,3.302233071610194e-05
2470,sammāsambuddho,26,3.302233071610194e-05
2471,diṭṭho,26,3.302233071610194e-05
2472,kālaṁ,26,3.302233071610194e-05
2473,cittānuparivattīti,26,3.302233071610194e-05
2474,saṁsaṭṭhaṁ,26,3.302233071610194e-05
2475,manussānaṁ,26,3.302233071610194e-05
2476,jhānantarikāti,26,3.302233071610194e-05
2477,savicāro,26,3.302233071610194e-05
2478,issariyakāmakārikāhetu,26,3.302233071610194e-05
2479,vimuttiñāṇaṁ,26,3.302233071610194e-05
2480,sauttaraṁ,26,3.302233071610194e-05
2481,chando,26,3.302233071610194e-05
2482,paṭiccavāre,26,3.302233071610194e-05
2483,nasanidassanaṁ,26,3.302233071610194e-05
2484,hetusampayuttañceva,26,3.302233071610194e-05
2485,nocittasaṁsaṭṭhasamuṭṭhānaṁ,26,3.302233071610194e-05
2486,naakusalañca,26,3.302233071610194e-05
2487,navapi,26,3.302233071610194e-05
2488,nonīvaraṇassa,26,3.302233071610194e-05
2489,parāmāsasampayuttassa,26,3.302233071610194e-05
2490,parāmāsavippayuttassa,26,3.302233071610194e-05
2491,cassa,26,3.302233071610194e-05
2492,jhānasampayuttā,26,3.302233071610194e-05
2493,kāmadhātupariyāpannā,26,3.302233071610194e-05
2494,nivisamānā,26,3.302233071610194e-05
2495,nivisati,26,3.302233071610194e-05
2496,ghānindriyamūlakaṁ,26,3.302233071610194e-05
2497,purisindriyamūlakaṁ,26,3.302233071610194e-05
2498,jīvitindriyamūlakaṁ,26,3.302233071610194e-05
2499,somanassindriyamūlakaṁ,26,3.302233071610194e-05
2500,upekkhindriyamūlakaṁ,26,3.302233071610194e-05
2501,saddhindriyamūlakaṁ,26,3.302233071610194e-05
2502,catuvokāre,26,3.302233071610194e-05
2503,anāgāmimaggasamaṅgiñca,26,3.302233071610194e-05
2504,maggasamaṅgīnañca,26,3.302233071610194e-05
2505,pītittika,25,3.175224107317494e-05
2506,saṅkhatā,25,3.175224107317494e-05
2507,aparāmaṭṭhā,25,3.175224107317494e-05
2508,asaṅkilesikā,25,3.175224107317494e-05
2509,pañcindriyāni,25,3.175224107317494e-05
2510,sallakkhaṇā,25,3.175224107317494e-05
2511,upalakkhaṇā,25,3.175224107317494e-05
2512,paccupalakkhaṇā,25,3.175224107317494e-05
2513,arūpīnaṁ,25,3.175224107317494e-05
2514,pañcaṅgiko,25,3.175224107317494e-05
2515,akusalehi,25,3.175224107317494e-05
2516,paṭivirodho,25,3.175224107317494e-05
2517,aññā,25,3.175224107317494e-05
2518,attabhāvapariyāpanno,25,3.175224107317494e-05
2519,lokopeso,25,3.175224107317494e-05
2520,dvārāpesā,25,3.175224107317494e-05
2521,samuddopeso,25,3.175224107317494e-05
2522,khettampetaṁ,25,3.175224107317494e-05
2523,orimaṁ,25,3.175224107317494e-05
2524,vacībhedo,25,3.175224107317494e-05
2525,khayo,25,3.175224107317494e-05
2526,ariyānaṁ,25,3.175224107317494e-05
2527,maggaṅgāni,25,3.175224107317494e-05
2528,anāgate,25,3.175224107317494e-05
2529,abyākatahetū,25,3.175224107317494e-05
2530,rūpataṇhā,25,3.175224107317494e-05
2531,atthaṁ,25,3.175224107317494e-05
2532,diṭṭhupādānaṁ,25,3.175224107317494e-05
2533,sacchikatvā,25,3.175224107317494e-05
2534,upādānasampayuttañca,25,3.175224107317494e-05
2535,upādāne,25,3.175224107317494e-05
2536,jhānāni,25,3.175224107317494e-05
2537,etaṁ,25,3.175224107317494e-05
2538,manodhātuyā,25,3.175224107317494e-05
2539,kāyindriyañca,25,3.175224107317494e-05
2540,cakkhussa,25,3.175224107317494e-05
2541,dibbassa,25,3.175224107317494e-05
2542,tasmā,25,3.175224107317494e-05
2543,yvāyaṁ,25,3.175224107317494e-05
2544,parihāyatīti,25,3.175224107317494e-05
2545,vijjati,25,3.175224107317494e-05
2546,paṭiladdho,25,3.175224107317494e-05
2547,paccuppannan,25,3.175224107317494e-05
2548,maggasamaṅgī,25,3.175224107317494e-05
2549,ābhogo,25,3.175224107317494e-05
2550,tiṭṭheyyāti,25,3.175224107317494e-05
2551,kammūpacayo,25,3.175224107317494e-05
2552,brahmacariyaṁ,25,3.175224107317494e-05
2553,ummujjitvā,25,3.175224107317494e-05
2554,jīvitindriyanti,25,3.175224107317494e-05
2555,appahāya,25,3.175224107317494e-05
2556,nissayavāro,25,3.175224107317494e-05
2557,kusalākusalaṁ,25,3.175224107317494e-05
2558,gotrabhuṁ,25,3.175224107317494e-05
2559,saṁsaṭṭha,25,3.175224107317494e-05
2560,appamāṇārammaṇassa,25,3.175224107317494e-05
2561,abyākatapada,25,3.175224107317494e-05
2562,cāgassa,25,3.175224107317494e-05
2563,upādinnupādāniyañca,25,3.175224107317494e-05
2564,nissayavārampi,25,3.175224107317494e-05
2565,napītisahagato,25,3.175224107317494e-05
2566,rūpiṁ,25,3.175224107317494e-05
2567,nalokuttaro,25,3.175224107317494e-05
2568,āsavavippayuttañca,25,3.175224107317494e-05
2569,paccayavasena,25,3.175224107317494e-05
2570,nocittasahabhuṁ,25,3.175224107317494e-05
2571,diṭṭhigatavippayutto,25,3.175224107317494e-05
2572,asamāpannassa,25,3.175224107317494e-05
2573,rūpadhātupariyāpannā,25,3.175224107317494e-05
2574,saṁyojanasampayuttā,25,3.175224107317494e-05
2575,atītānāgatavāra,25,3.175224107317494e-05
2576,ajjhattabahiddhārammaṇā,24,3.0482151430247946e-05
2577,savicārā,24,3.0482151430247946e-05
2578,dhammārammaṇā,24,3.0482151430247946e-05
2579,anabhijjhā,24,3.0482151430247946e-05
2580,abyāpādo,24,3.0482151430247946e-05
2581,paṇḍiccaṁ,24,3.0482151430247946e-05
2582,kosallaṁ,24,3.0482151430247946e-05
2583,nepuññaṁ,24,3.0482151430247946e-05
2584,vebhabyā,24,3.0482151430247946e-05
2585,cintā,24,3.0482151430247946e-05
2586,upaparikkhā,24,3.0482151430247946e-05
2587,pariṇāyikā,24,3.0482151430247946e-05
2588,patodo,24,3.0482151430247946e-05
2589,paññāsatthaṁ,24,3.0482151430247946e-05
2590,paññāpāsādo,24,3.0482151430247946e-05
2591,paññāāloko,24,3.0482151430247946e-05
2592,paññāobhāso,24,3.0482151430247946e-05
2593,paññāpajjoto,24,3.0482151430247946e-05
2594,paññāratanaṁ,24,3.0482151430247946e-05
2595,balaṁ,24,3.0482151430247946e-05
2596,micchāsamādhi,24,3.0482151430247946e-05
2597,asātā,24,3.0482151430247946e-05
2598,kusalākusalānaṁ,24,3.0482151430247946e-05
2599,pītiṁ,24,3.0482151430247946e-05
2600,paccattaṁ,24,3.0482151430247946e-05
2601,mātā,24,3.0482151430247946e-05
2602,vohāro,24,3.0482151430247946e-05
2603,āpajjati,24,3.0482151430247946e-05
2604,ekato,24,3.0482151430247946e-05
2605,ariyo,24,3.0482151430247946e-05
2606,pannarasahi,24,3.0482151430247946e-05
2607,asaṅgahito,24,3.0482151430247946e-05
2608,esese,24,3.0482151430247946e-05
2609,ekaṭṭhe,24,3.0482151430247946e-05
2610,lokanti,24,3.0482151430247946e-05
2611,saṁsāro,24,3.0482151430247946e-05
2612,manusso,24,3.0482151430247946e-05
2613,viharatīti,24,3.0482151430247946e-05
2614,saṇṭhāti,24,3.0482151430247946e-05
2615,asaññasattesu,24,3.0482151430247946e-05
2616,tadekaṭṭhe,24,3.0482151430247946e-05
2617,bhagavatāti,24,3.0482151430247946e-05
2618,vadāmi,24,3.0482151430247946e-05
2619,atītabhāvaṁ,24,3.0482151430247946e-05
2620,kameyya,24,3.0482151430247946e-05
2621,ekacce,24,3.0482151430247946e-05
2622,jānato,24,3.0482151430247946e-05
2623,paṭighassa,24,3.0482151430247946e-05
2624,arahattamaggena,24,3.0482151430247946e-05
2625,pahānaṁ,24,3.0482151430247946e-05
2626,ānantariko,24,3.0482151430247946e-05
2627,ariyasaccaṁ,24,3.0482151430247946e-05
2628,yoni,24,3.0482151430247946e-05
2629,vimuccantīti,24,3.0482151430247946e-05
2630,dibbacakkhuṁ,24,3.0482151430247946e-05
2631,phassavippayuttaṁ,24,3.0482151430247946e-05
2632,naadhipatyādi,24,3.0482151430247946e-05
2633,anantarasadisaṁ,24,3.0482151430247946e-05
2634,anāgataṁsañāṇaṁ,24,3.0482151430247946e-05
2635,paccaya,24,3.0482151430247946e-05
2636,ajjhattārammaṇassa,24,3.0482151430247946e-05
2637,bahiddhārammaṇassa,24,3.0482151430247946e-05
2638,navipākadhammadhammaṁ,24,3.0482151430247946e-05
2639,nasappaṭighaṁ,24,3.0482151430247946e-05
2640,appaṭighañca,24,3.0482151430247946e-05
2641,nacitto,24,3.0482151430247946e-05
2642,purimaṁ,24,3.0482151430247946e-05
2643,cittasaṁsaṭṭhasamuṭṭhāne,24,3.0482151430247946e-05
2644,asaṅkiliṭṭhaṁ,24,3.0482151430247946e-05
2645,anāsavassa,24,3.0482151430247946e-05
2646,ātāpī,24,3.0482151430247946e-05
2647,itthaṁ,24,3.0482151430247946e-05
2648,aññathā,24,3.0482151430247946e-05
2649,arūpadhātupariyāpannā,24,3.0482151430247946e-05
2650,etesaṁ,24,3.0482151430247946e-05
2651,bahuvidhena,24,3.0482151430247946e-05
2652,ekamūlā,24,3.0482151430247946e-05
2653,ekamūlamūlā,24,3.0482151430247946e-05
2654,ekamūlakā,24,3.0482151430247946e-05
2655,ekamūlamūlakā,24,3.0482151430247946e-05
2656,sasotakānaṁ,24,3.0482151430247946e-05
2657,sacakkhukā,24,3.0482151430247946e-05
2658,parijānissatīti,24,3.0482151430247946e-05
2659,sacchikarissatīti,24,3.0482151430247946e-05
2660,anuttarā,23,2.921206178732095e-05
2661,bhavataṇhā,23,2.921206178732095e-05
2662,bhūrī,23,2.921206178732095e-05
2663,medhā,23,2.921206178732095e-05
2664,yapanā,23,2.921206178732095e-05
2665,yāpanā,23,2.921206178732095e-05
2666,iriyanā,23,2.921206178732095e-05
2667,vattanā,23,2.921206178732095e-05
2668,virāgā,23,2.921206178732095e-05
2669,micchāvāyāmo,23,2.921206178732095e-05
2670,avijjogho,23,2.921206178732095e-05
2671,dukkhasahagataṁ,23,2.921206178732095e-05
2672,maggaphalāni,23,2.921206178732095e-05
2673,upekkhaṁ,23,2.921206178732095e-05
2674,appamāṇe,23,2.921206178732095e-05
2675,atīte,23,2.921206178732095e-05
2676,dukkhanirodhagāminiyā,23,2.921206178732095e-05
2677,abhijjhākāyagantho,23,2.921206178732095e-05
2678,cāti,23,2.921206178732095e-05
2679,sutvā,23,2.921206178732095e-05
2680,saññojane,23,2.921206178732095e-05
2681,saṅkhārehi,23,2.921206178732095e-05
2682,saṅkhato,23,2.921206178732095e-05
2683,uppanne,23,2.921206178732095e-05
2684,upalabbhantīti,23,2.921206178732095e-05
2685,kāyānupassī,23,2.921206178732095e-05
2686,phalehi,23,2.921206178732095e-05
2687,anottappapahānāya,23,2.921206178732095e-05
2688,adhigato,23,2.921206178732095e-05
2689,aṇusahagataṁ,23,2.921206178732095e-05
2690,udapādi,23,2.921206178732095e-05
2691,labbhā,23,2.921206178732095e-05
2692,kusalanti,23,2.921206178732095e-05
2693,sāva,23,2.921206178732095e-05
2694,sadosaṁ,23,2.921206178732095e-05
2695,sattāvāso,23,2.921206178732095e-05
2696,vimuttaṁ,23,2.921206178732095e-05
2697,dibbasotaṁ,23,2.921206178732095e-05
2698,naṁ,23,2.921206178732095e-05
2699,antarābhavo,23,2.921206178732095e-05
2700,yathācittassa,23,2.921206178732095e-05
2701,atthyādi,23,2.921206178732095e-05
2702,paccayavārasadiso,23,2.921206178732095e-05
2703,gaṇanā,23,2.921206178732095e-05
2704,āhārādi,23,2.921206178732095e-05
2705,noavigatapaccayā,23,2.921206178732095e-05
2706,mūlakaṁ,23,2.921206178732095e-05
2707,upādinnupādāniye,23,2.921206178732095e-05
2708,anupādinnaanupādāniyañca,23,2.921206178732095e-05
2709,parikammañca,23,2.921206178732095e-05
2710,pahātabbānaṁ,23,2.921206178732095e-05
2711,nalokiyaṁ,23,2.921206178732095e-05
2712,nahetusampayutto,23,2.921206178732095e-05
2713,nasappaṭigho,23,2.921206178732095e-05
2714,cittasaṁsaṭṭhasamuṭṭhānasahabhū,23,2.921206178732095e-05
2715,upādānasampayuttaṁ,23,2.921206178732095e-05
2716,diṭṭhigatavippayuttalobhasahagatānaṁ,23,2.921206178732095e-05
2717,savitakke,23,2.921206178732095e-05
2718,pītiñca,23,2.921206178732095e-05
2719,domanassasahagato,23,2.921206178732095e-05
2720,domanassasahagatānaṁ,23,2.921206178732095e-05
2721,nīvaraṇavippayuttaṁ,23,2.921206178732095e-05
2722,sevitabbo,23,2.921206178732095e-05
2723,bhajitabbo,23,2.921206178732095e-05
2724,payirupāsitabbo,23,2.921206178732095e-05
2725,cetovimuttiṁ,23,2.921206178732095e-05
2726,paññāvimuttiṁ,23,2.921206178732095e-05
2727,parisodheti,23,2.921206178732095e-05
2728,asotakānaṁ,23,2.921206178732095e-05
2729,vacī,23,2.921206178732095e-05
2730,dhammasaṅgaṇī,22,2.794197214439395e-05
2731,ācayagāmittika,22,2.794197214439395e-05
2732,sekkhattika,22,2.794197214439395e-05
2733,parittattika,22,2.794197214439395e-05
2734,parittārammaṇattika,22,2.794197214439395e-05
2735,hīnattika,22,2.794197214439395e-05
2736,uppannattika,22,2.794197214439395e-05
2737,saññojaniyā,22,2.794197214439395e-05
2738,anupādāniyā,22,2.794197214439395e-05
2739,aṭṭhindriyāni,22,2.794197214439395e-05
2740,pītisukhaṁ,22,2.794197214439395e-05
2741,parittāni,22,2.794197214439395e-05
2742,appamāṇāni,22,2.794197214439395e-05
2743,kāyaviññāṇadhātu,22,2.794197214439395e-05
2744,animittaṁ,22,2.794197214439395e-05
2745,saddadhātu,22,2.794197214439395e-05
2746,dukaṁ,22,2.794197214439395e-05
2747,aparante,22,2.794197214439395e-05
2748,akusalahetū,22,2.794197214439395e-05
2749,kāmataṇhā,22,2.794197214439395e-05
2750,kāmāsavo,22,2.794197214439395e-05
2751,dvādasāyatanāni,22,2.794197214439395e-05
2752,manoviññāṇadhātuyā,22,2.794197214439395e-05
2753,sattāti,22,2.794197214439395e-05
2754,sandhāvatīti,22,2.794197214439395e-05
2755,dhammānupassī,22,2.794197214439395e-05
2756,cakkhusamphassapaccayā,22,2.794197214439395e-05
2757,manosamphassapaccayā,22,2.794197214439395e-05
2758,jahatī,22,2.794197214439395e-05
2759,vikkhambheti,22,2.794197214439395e-05
2760,ajātaṁ,22,2.794197214439395e-05
2761,samudayaṁ,22,2.794197214439395e-05
2762,sattannaṁ,22,2.794197214439395e-05
2763,āgacchantīti,22,2.794197214439395e-05
2764,vaggo,22,2.794197214439395e-05
2765,kusalampi,22,2.794197214439395e-05
2766,mātaraṁ,22,2.794197214439395e-05
2767,seyyathidaṁ,22,2.794197214439395e-05
2768,pacchā,22,2.794197214439395e-05
2769,jivhāviññāṇassa,22,2.794197214439395e-05
2770,samohaṁ,22,2.794197214439395e-05
2771,saṅkiliṭṭhaṁ,22,2.794197214439395e-05
2772,musā,22,2.794197214439395e-05
2773,tāṇāni,22,2.794197214439395e-05
2774,antarikā,22,2.794197214439395e-05
2775,kāmaguṇā,22,2.794197214439395e-05
2776,kiriyābyākate,22,2.794197214439395e-05
2777,kassapassa,22,2.794197214439395e-05
2778,niyāmagamanāya,22,2.794197214439395e-05
